,Date,Persian_Date,Open,Low,High,Close
40,2020/03/03,1398/12/13,"153,730","153,210","153,810","153,350"
41,2020/03/02,1398/12/12,"155,510","155,410","155,510","155,430"
42,2020/03/01,1398/12/11,"150,510","150,410","151,510","151,510"
43,2020/02/29,1398/12/10,"156,970","148,910","157,010","148,980"
44,2020/02/27,1398/12/08,"156,990","156,910","157,010","157,010"
45,2020/02/26,1398/12/07,"147,940","147,910","156,010","155,910"
46,2020/02/25,1398/12/06,"147,060","146,910","148,010","148,010"
47,2020/02/24,1398/12/05,"147,490","146,990","147,580","146,990"
48,2020/02/23,1398/12/04,"145,370","145,290","147,580","147,550"
49,2020/02/22,1398/12/03,"141,990","141,990","145,380","145,290"
50,2020/02/20,1398/12/01,"142,040","141,990","142,080","142,030"
51,2020/02/19,1398/11/30,"142,010","141,990","142,080","141,990"
52,2020/02/18,1398/11/29,"139,490","139,490","142,080","141,990"
53,2020/02/17,1398/11/28,"139,040","138,990","139,990","139,540"
54,2020/02/16,1398/11/27,"138,560","138,490","139,080","138,990"
55,2020/02/15,1398/11/26,"138,510","138,490","138,580","138,490"
56,2020/02/13,1398/11/24,"138,500","138,490","138,580","138,490"
57,2020/02/12,1398/11/23,"136,000","136,000","137,090","137,020"
58,2020/02/10,1398/11/21,"135,040","135,000","137,080","136,040"
59,2020/02/09,1398/11/20,"135,020","135,000","135,090","135,030"
60,2020/02/15,1398/11/26,"138,510","138,490","138,580","138,490"
61,2020/02/13,1398/11/24,"138,500","138,490","138,580","138,490"
62,2020/02/12,1398/11/23,"136,000","136,000","137,090","137,020"
63,2020/02/10,1398/11/21,"135,040","135,000","137,080","136,040"
64,2020/02/09,1398/11/20,"135,020","135,000","135,090","135,030"
65,2020/02/08,1398/11/19,"135,000","135,000","135,090","135,080"
66,2020/02/06,1398/11/17,"135,070","135,000","135,090","135,060"
67,2020/02/05,1398/11/16,"134,560","134,500","134,590","134,500"
68,2020/02/04,1398/11/15,"133,830","133,800","134,390","134,300"
69,2020/02/03,1398/11/14,"133,860","133,800","133,890","133,890"
70,2020/02/02,1398/11/13,"134,700","134,000","134,700","134,030"
71,2020/02/01,1398/11/12,"134,500","134,500","135,090","134,780"
72,2020/01/30,1398/11/10,"134,530","134,500","134,590","134,540"
73,2020/01/28,1398/11/08,"134,000","134,000","134,090","134,020"
74,2020/01/27,1398/11/07,"134,060","134,000","134,090","134,070"
75,2020/01/26,1398/11/06,"133,590","133,500","134,090","134,000"
76,2020/01/25,1398/11/05,"130,090","130,000","133,590","133,500"
77,2020/01/23,1398/11/03,"130,000","129,500","130,090","130,000"
78,2020/01/22,1398/11/02,"129,590","129,500","129,590","129,500"
79,2020/01/21,1398/11/01,"129,520","129,500","129,590","129,530"
80,2020/01/20,1398/10/30,"130,060","129,500","130,090","129,540"
81,2020/01/19,1398/10/29,"130,580","130,000","130,590","130,000"
82,2020/01/18,1398/10/28,"131,040","130,500","131,090","130,500"
83,2020/01/16,1398/10/26,"131,050","131,000","131,090","131,000"
84,2020/01/15,1398/10/25,"130,050","130,000","131,090","131,070"
85,2020/01/14,1398/10/24,"130,240","130,000","130,290","130,030"
86,2020/01/13,1398/10/23,"130,550","130,200","130,590","130,200"
87,2020/01/12,1398/10/22,"130,500","130,500","130,590","130,500"
88,2020/01/11,1398/10/21,"132,050","130,500","132,090","130,530"
89,2020/01/09,1398/10/19,"132,000","132,000","132,090","132,090"
90,2020/01/16,1398/10/26,"131,050","131,000","131,090","131,000"
91,2020/01/15,1398/10/25,"130,050","130,000","131,090","131,070"
92,2020/01/14,1398/10/24,"130,240","130,000","130,290","130,030"
93,2020/01/13,1398/10/23,"130,550","130,200","130,590","130,200"
94,2020/01/12,1398/10/22,"130,500","130,500","130,590","130,500"
95,2020/01/11,1398/10/21,"132,050","130,500","132,090","130,530"
96,2020/01/09,1398/10/19,"132,000","132,000","132,090","132,090"
97,2020/01/08,1398/10/18,"133,890","133,800","133,890","133,850"
98,2020/01/07,1398/10/17,"133,300","133,300","133,890","133,820"
99,2020/01/06,1398/10/16,"133,360","133,300","133,390","133,340"
100,2020/01/05,1398/10/15,"133,340","133,300","133,390","133,300"
101,2020/01/04,1398/10/14,"129,550","129,500","133,890","133,300"
102,2020/01/02,1398/10/12,"129,500","129,500","129,590","129,500"
103,2020/01/01,1398/10/11,"129,530","129,500","129,590","129,590"
104,2019/12/31,1398/10/10,"129,550","129,500","129,590","129,500"
105,2019/12/30,1398/10/09,"129,500","129,500","129,590","129,500"
106,2019/12/29,1398/10/08,"129,790","129,500","129,790","129,580"
107,2019/12/28,1398/10/07,"129,780","129,700","129,790","129,740"
108,2019/12/26,1398/10/05,"129,770","129,700","129,790","129,760"
109,2019/12/25,1398/10/04,"129,800","129,700","129,890","129,700"
110,2019/12/24,1398/10/03,"129,800","129,800","129,890","129,880"
111,2019/12/23,1398/10/02,"129,800","129,800","129,890","129,890"
112,2019/12/22,1398/10/01,"129,450","129,400","129,890","129,870"
113,2019/12/21,1398/09/30,"128,500","128,500","129,490","129,400"
114,2019/12/19,1398/09/28,"128,500","128,500","128,590","128,590"
115,2019/12/18,1398/09/27,"127,970","127,940","129,090","129,020"
116,2019/12/17,1398/09/26,"126,980","126,940","128,070","127,980"
117,2019/12/16,1398/09/25,"125,470","125,440","128,070","126,960"
118,2019/12/15,1398/09/24,"126,940","125,440","127,070","125,520"
119,2019/12/14,1398/09/23,"128,540","126,940","128,570","126,970"
120,2019/12/18,1398/09/27,"127,970","127,940","129,090","129,020"
121,2019/12/17,1398/09/26,"126,980","126,940","128,070","127,980"
122,2019/12/16,1398/09/25,"125,470","125,440","128,070","126,960"
123,2019/12/15,1398/09/24,"126,940","125,440","127,070","125,520"
124,2019/12/14,1398/09/23,"128,540","126,940","128,570","126,970"
125,2019/12/12,1398/09/21,"129,480","128,900","129,550","129,010"
126,2019/12/11,1398/09/20,"133,940","130,900","134,050","131,040"
127,2019/12/10,1398/09/19,"135,510","135,400","139,050","138,480"
128,2019/12/09,1398/09/18,"129,540","129,400","135,550","135,530"
129,2019/12/08,1398/09/17,"130,510","128,400","130,550","129,430"
130,2019/12/07,1398/09/16,"127,040","126,900","129,050","128,940"
131,2019/12/05,1398/09/14,"126,910","126,900","127,050","127,010"
132,2019/12/04,1398/09/13,"124,930","124,900","127,070","126,940"
133,2019/12/03,1398/09/12,"124,950","124,900","125,070","124,970"
134,2019/12/02,1398/09/11,"125,460","125,400","125,570","125,410"
135,2019/12/01,1398/09/10,"125,570","123,900","125,570","123,920"
136,2019/11/30,1398/09/09,"123,960","123,900","125,570","125,480"
137,2019/11/28,1398/09/07,"123,930","123,890","124,070","124,020"
138,2019/11/27,1398/09/06,"122,510","122,380","122,550","122,460"
139,2019/11/26,1398/09/05,"120,520","120,520","123,550","123,510"
140,2019/11/25,1398/09/04,"119,030","118,880","120,550","120,530"
141,2019/11/24,1398/09/03,"118,050","117,880","119,050","118,960"
142,2019/11/23,1398/09/02,"118,050","117,880","118,050","117,960"
143,2019/11/21,1398/08/30,"118,500","117,880","118,550","117,940"
144,2019/11/20,1398/08/29,"119,490","118,880","119,550","118,920"
145,2019/11/19,1398/08/28,"120,940","119,380","121,050","119,410"
146,2019/11/18,1398/08/27,"118,900","118,880","123,500","121,500"
147,2019/11/17,1398/08/26,"118,980","118,880","119,050","119,030"
148,2019/11/16,1398/08/25,"114,920","114,920","119,050","119,020"
149,2019/11/14,1398/08/23,"114,940","114,880","115,050","114,970"
150,2019/11/19,1398/08/28,"120,940","119,380","121,050","119,410"
151,2019/11/18,1398/08/27,"118,900","118,880","123,500","121,500"
152,2019/11/17,1398/08/26,"118,980","118,880","119,050","119,030"
153,2019/11/16,1398/08/25,"114,920","114,920","119,050","119,020"
154,2019/11/14,1398/08/23,"114,940","114,880","115,050","114,970"
155,2019/11/13,1398/08/22,"114,530","114,380","114,550","114,480"
156,2019/11/12,1398/08/21,"114,030","113,880","114,550","114,380"
157,2019/11/11,1398/08/20,"113,540","113,540","114,050","113,980"
158,2019/11/10,1398/08/19,"113,520","113,380","113,550","113,510"
159,2019/11/09,1398/08/18,"113,470","113,380","113,550","113,530"
160,2019/11/07,1398/08/16,"113,490","113,380","113,550","113,380"
161,2019/11/05,1398/08/14,"112,900","112,880","113,050","112,900"
162,2019/11/04,1398/08/13,"112,540","112,380","113,050","113,030"
163,2019/11/03,1398/08/12,"112,520","112,380","112,550","112,520"
164,2019/11/02,1398/08/11,"111,440","111,380","112,550","112,440"
165,2019/10/31,1398/08/09,"111,520","111,380","111,550","111,520"
166,2019/10/30,1398/08/08,"111,520","111,380","111,550","111,460"
167,2019/10/28,1398/08/06,"111,470","111,380","111,550","111,410"
168,2019/10/26,1398/08/04,"112,030","111,380","112,050","111,380"
169,2019/10/24,1398/08/02,"112,050","111,880","112,050","112,050"
170,2019/10/23,1398/08/01,"113,110","111,590","113,530","112,550"
171,2019/10/22,1398/07/30,"113,400","112,590","113,540","112,600"
172,2019/10/21,1398/07/29,"113,960","113,390","114,040","113,540"
173,2019/10/20,1398/07/28,"113,930","113,890","114,040","113,890"
174,2019/10/17,1398/07/25,"113,900","113,890","114,040","114,020"
175,2019/10/16,1398/07/24,"113,520","113,390","114,040","113,960"
176,2019/10/15,1398/07/23,"113,530","113,390","113,540","113,530"
177,2019/10/14,1398/07/22,"113,980","113,390","114,040","113,500"
178,2019/10/13,1398/07/21,"113,970","113,890","114,090","114,000"
179,2019/10/12,1398/07/20,"114,040","113,890","114,090","114,070"
180,2019/10/21,1398/07/29,"113,960","113,390","114,040","113,540"
181,2019/10/20,1398/07/28,"113,930","113,890","114,040","113,890"
182,2019/10/17,1398/07/25,"113,900","113,890","114,040","114,020"
183,2019/10/16,1398/07/24,"113,520","113,390","114,040","113,960"
184,2019/10/15,1398/07/23,"113,530","113,390","113,540","113,530"
185,2019/10/14,1398/07/22,"113,980","113,390","114,040","113,500"
186,2019/10/13,1398/07/21,"113,970","113,890","114,090","114,000"
187,2019/10/12,1398/07/20,"114,040","113,890","114,090","114,070"
188,2019/10/10,1398/07/18,"113,980","113,890","114,090","114,020"
189,2019/10/09,1398/07/17,"113,940","113,890","114,090","113,950"
190,2019/10/08,1398/07/16,"113,910","113,890","114,000","113,930"
191,2019/10/07,1398/07/15,"114,000","113,890","114,000","114,000"
192,2019/10/06,1398/07/14,"114,500","113,890","114,500","113,970"
193,2019/10/05,1398/07/13,"114,500","114,390","114,500","114,450"
194,2019/10/03,1398/07/11,"114,460","114,390","114,500","114,430"
195,2019/10/02,1398/07/10,"114,500","113,890","114,500","114,000"
196,2019/10/01,1398/07/09,"114,960","114,390","115,000","114,410"
197,2019/09/30,1398/07/08,"115,000","114,890","115,000","115,000"
198,2019/09/29,1398/07/07,"114,390","114,390","114,500","114,500"
199,2019/09/28,1398/07/06,"113,400","113,390","114,500","114,500"
200,2019/09/26,1398/07/04,"113,480","113,390","113,500","113,500"
201,2019/09/25,1398/07/03,"113,460","113,390","113,500","113,470"
202,2019/09/24,1398/07/02,"113,500","113,390","113,500","113,500"
203,2019/09/23,1398/07/01,"114,000","113,390","114,000","113,460"
204,2019/09/22,1398/06/31,"114,390","113,890","114,500","113,940"
205,2019/09/21,1398/06/30,"114,410","114,390","114,500","114,500"
206,2019/09/19,1398/06/28,"114,500","114,390","114,500","114,500"
207,2019/09/18,1398/06/27,"113,910","113,890","114,000","114,000"
208,2019/09/17,1398/06/26,"113,450","113,000","114,500","114,000"
209,2019/09/16,1398/06/25,"113,500","113,390","113,500","113,500"
210,2019/09/19,1398/06/28,"114,500","114,390","114,500","114,500"
211,2019/09/18,1398/06/27,"113,910","113,890","114,000","114,000"
212,2019/09/17,1398/06/26,"113,450","113,000","114,500","114,000"
213,2019/09/16,1398/06/25,"113,500","113,390","113,500","113,500"
214,2019/09/15,1398/06/24,"113,960","112,890","114,000","112,980"
215,2019/09/14,1398/06/23,"114,450","113,940","114,500","114,000"
216,2019/09/12,1398/06/21,"115,000","114,440","115,000","114,440"
217,2019/09/11,1398/06/20,"115,900","115,890","116,140","115,970"
218,2019/09/08,1398/06/17,"113,960","113,890","116,000","116,000"
219,2019/09/07,1398/06/16,"113,960","113,890","114,000","113,890"
220,2019/09/05,1398/06/14,"114,000","113,890","114,000","114,000"
221,2019/09/04,1398/06/13,"113,960","113,390","113,960","113,420"
222,2019/09/03,1398/06/12,"113,930","113,890","114,000","114,000"
223,2019/09/02,1398/06/11,"113,920","112,390","114,000","112,480"
224,2019/09/01,1398/06/10,"113,420","113,390","114,500","114,000"
225,2019/08/31,1398/06/09,"111,940","111,890","113,500","113,470"
226,2019/08/29,1398/06/07,"111,890","111,890","112,000","112,000"
227,2019/08/28,1398/06/06,"110,980","110,900","112,000","111,950"
228,2019/08/27,1398/06/05,"111,980","109,890","112,000","111,000"
229,2019/08/26,1398/06/04,"114,420","111,890","114,500","111,920"
230,2019/08/25,1398/06/03,"116,000","114,390","116,000","114,500"
231,2019/08/24,1398/06/02,"116,430","115,890","116,500","115,900"
232,2019/08/22,1398/05/31,"116,500","115,890","116,500","116,000"
233,2019/08/21,1398/05/30,"117,000","116,390","117,000","116,420"
234,2019/08/19,1398/05/28,"117,500","116,890","117,500","116,960"
235,2019/08/18,1398/05/27,"116,920","116,890","117,500","117,420"
236,2019/08/17,1398/05/26,"116,970","116,890","117,000","117,000"
237,2019/08/15,1398/05/24,"116,930","116,890","117,000","117,000"
238,2019/08/14,1398/05/23,"116,940","116,890","117,000","117,000"
239,2019/08/13,1398/05/22,"116,940","116,890","117,000","116,910"
240,2019/09/19,1398/06/28,"114,500","114,390","114,500","114,500"
241,2019/09/18,1398/06/27,"113,910","113,890","114,000","114,000"
242,2019/09/17,1398/06/26,"113,450","113,000","114,500","114,000"
243,2019/09/16,1398/06/25,"113,500","113,390","113,500","113,500"
244,2019/09/15,1398/06/24,"113,960","112,890","114,000","112,980"
245,2019/09/14,1398/06/23,"114,450","113,940","114,500","114,000"
246,2019/09/12,1398/06/21,"115,000","114,440","115,000","114,440"
247,2019/09/11,1398/06/20,"115,900","115,890","116,140","115,970"
248,2019/09/08,1398/06/17,"113,960","113,890","116,000","116,000"
249,2019/09/07,1398/06/16,"113,960","113,890","114,000","113,890"
250,2019/09/05,1398/06/14,"114,000","113,890","114,000","114,000"
251,2019/09/04,1398/06/13,"113,960","113,390","113,960","113,420"
252,2019/09/03,1398/06/12,"113,930","113,890","114,000","114,000"
253,2019/09/02,1398/06/11,"113,920","112,390","114,000","112,480"
254,2019/09/01,1398/06/10,"113,420","113,390","114,500","114,000"
255,2019/08/31,1398/06/09,"111,940","111,890","113,500","113,470"
256,2019/08/29,1398/06/07,"111,890","111,890","112,000","112,000"
257,2019/08/28,1398/06/06,"110,980","110,900","112,000","111,950"
258,2019/08/27,1398/06/05,"111,980","109,890","112,000","111,000"
259,2019/08/26,1398/06/04,"114,420","111,890","114,500","111,920"
260,2019/08/25,1398/06/03,"116,000","114,390","116,000","114,500"
261,2019/08/24,1398/06/02,"116,430","115,890","116,500","115,900"
262,2019/08/22,1398/05/31,"116,500","115,890","116,500","116,000"
263,2019/08/21,1398/05/30,"117,000","116,390","117,000","116,420"
264,2019/08/19,1398/05/28,"117,500","116,890","117,500","116,960"
265,2019/08/18,1398/05/27,"116,920","116,890","117,500","117,420"
266,2019/08/17,1398/05/26,"116,970","116,890","117,000","117,000"
267,2019/08/15,1398/05/24,"116,930","116,890","117,000","117,000"
268,2019/08/14,1398/05/23,"116,940","116,890","117,000","117,000"
269,2019/08/13,1398/05/22,"116,940","116,890","117,000","116,910"
270,2019/07/21,1398/04/30,"116,500","116,390","119,000","118,970"
271,2019/07/20,1398/04/29,"114,900","114,890","117,000","116,480"
272,2019/07/18,1398/04/27,"114,890","114,890","115,000","115,000"
273,2019/07/17,1398/04/26,"119,000","111,890","119,000","113,890"
274,2019/07/16,1398/04/25,"120,900","118,890","121,000","118,890"
275,2019/07/15,1398/04/24,"124,890","120,890","125,000","121,000"
276,2019/07/14,1398/04/23,"125,910","124,890","126,000","125,000"
277,2019/07/13,1398/04/22,"126,940","125,890","127,000","126,000"
278,2019/07/11,1398/04/20,"127,420","127,390","127,500","127,460"
279,2019/07/10,1398/04/19,"127,480","127,390","127,500","127,480"
280,2019/07/09,1398/04/18,"128,000","127,390","128,000","127,430"
281,2019/07/08,1398/04/17,"129,000","127,890","129,000","127,910"
282,2019/07/07,1398/04/16,"129,440","128,890","130,000","128,980"
283,2019/07/06,1398/04/15,"127,430","127,390","129,500","129,400"
284,2019/07/04,1398/04/13,"127,500","127,390","127,500","127,500"
285,2019/07/03,1398/04/12,"127,940","127,390","128,000","127,450"
286,2019/07/02,1398/04/11,"126,960","126,890","128,000","128,000"
287,2019/07/01,1398/04/10,"128,440","126,890","128,500","127,000"
288,2019/06/30,1398/04/09,"129,450","128,390","129,550","128,500"
289,2019/06/27,1398/04/06,"129,420","129,390","129,500","129,500"
290,2019/06/26,1398/04/05,"129,500","129,390","129,500","129,400"
291,2019/06/25,1398/04/04,"131,930","130,400","132,000","131,000"
292,2019/06/24,1398/04/03,"129,910","129,890","132,000","131,890"
293,2019/06/23,1398/04/02,"129,970","129,890","130,000","130,000"
294,2019/06/22,1398/04/01,"131,980","129,890","132,000","130,000"
295,2019/06/20,1398/03/30,"132,000","130,890","132,000","132,000"
296,2019/06/19,1398/03/29,"131,850","130,840","132,050","130,950"
297,2019/06/18,1398/03/28,"133,390","131,840","133,550","132,020"
298,2019/06/17,1398/03/27,"134,980","133,340","135,050","133,360"
299,2019/06/16,1398/03/26,"129,350","129,340","135,000","134,940"
300,2019/06/20,1398/03/30,"132,000","130,890","132,000","132,000"
301,2019/06/19,1398/03/29,"131,850","130,840","132,050","130,950"
302,2019/06/18,1398/03/28,"133,390","131,840","133,550","132,020"
303,2019/06/17,1398/03/27,"134,980","133,340","135,050","133,360"
304,2019/06/16,1398/03/26,"129,350","129,340","135,000","134,940"
305,2019/06/15,1398/03/25,"129,500","129,340","129,500","129,360"
306,2019/06/12,1398/03/22,"129,000","128,840","129,000","129,000"
307,2019/06/11,1398/03/21,"130,860","12,850","131,040","128,880"
308,2019/06/10,1398/03/20,"127,000","127,000","128,640","128,450"
309,2019/06/09,1398/03/19,"130,910","126,890","131,020","126,970"
310,2019/06/08,1398/03/18,"131,870","130,850","132,040","130,900"
311,2019/06/03,1398/03/13,"132,500","130,870","132,540","130,980"
312,2019/06/02,1398/03/12,"135,470","132,370","135,500","132,390"
